CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_IN_INSTANCE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
1203400343290487,721820135290487,2021,23,7,1942,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203414454290487,721819698290487,2021,23,7,5298,2,180,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203400344290487,721820135290487,2021,23,7,1942,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203414451290487,721819698290487,2021,23,7,5298,1,90,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414452290487,721819698290487,2021,23,7,5298,1,270,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414453290487,721819698290487,2021,23,7,5298,2,360,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414455290487,721819698290487,2021,23,7,5298,3,135,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414456290487,721819698290487,2021,23,7,5298,3,315,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414457290487,721819698290487,2021,23,7,5298,4,45,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414458290487,721819698290487,2021,23,7,5298,4,225,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203392891290487,721820031290487,2021,23,9,36,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392892290487,721820031290487,2021,23,9,36,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392893290487,721820031290487,2021,23,9,36,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392894290487,721820031290487,2021,23,9,36,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392895290487,721820031290487,2021,23,9,36,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392896290487,721820031290487,2021,23,9,36,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392897290487,721820031290487,2021,23,9,36,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203392898290487,721820031290487,2021,23,9,36,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203393532290487,721820038290487,2021,23,9,233,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393533290487,721820038290487,2021,23,9,233,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393534290487,721820038290487,2021,23,9,233,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393535290487,721820038290487,2021,23,9,233,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393536290487,721820038290487,2021,23,9,233,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393537290487,721820038290487,2021,23,9,233,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393538290487,721820038290487,2021,23,9,233,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393539290487,721820038290487,2021,23,9,233,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377637290487,721819812290487,2021,23,9,1569,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377638290487,721819812290487,2021,23,9,1569,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377639290487,721819812290487,2021,23,9,1569,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377640290487,721819812290487,2021,23,9,1569,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377641290487,721819812290487,2021,23,9,1569,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377642290487,721819812290487,2021,23,9,1569,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377643290487,721819812290487,2021,23,9,1569,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203377644290487,721819812290487,2021,23,9,1569,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393226290487,721820035290487,2021,23,9,1720,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393227290487,721820035290487,2021,23,9,1720,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393228290487,721820035290487,2021,23,9,1720,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393229290487,721820035290487,2021,23,9,1720,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393230290487,721820035290487,2021,23,9,1720,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393231290487,721820035290487,2021,23,9,1720,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393232290487,721820035290487,2021,23,9,1720,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203393233290487,721820035290487,2021,23,9,1720,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203381600290487,721819869290487,2021,23,9,1769,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381601290487,721819869290487,2021,23,9,1769,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381602290487,721819869290487,2021,23,9,1769,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381603290487,721819869290487,2021,23,9,1769,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381604290487,721819869290487,2021,23,9,1769,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381605290487,721819869290487,2021,23,9,1769,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381606290487,721819869290487,2021,23,9,1769,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203381607290487,721819869290487,2021,23,9,1769,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203414424290487,721819687290487,2021,23,9,5157,1,90,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414425290487,721819687290487,2021,23,9,5157,1,270,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414427290487,721819687290487,2021,23,9,5157,2,180,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414426290487,721819687290487,2021,23,9,5157,2,360,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414428290487,721819687290487,2021,23,9,5157,3,135,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414429290487,721819687290487,2021,23,9,5157,3,315,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414430290487,721819687290487,2021,23,9,5157,4,45,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414431290487,721819687290487,2021,23,9,5157,4,225,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414872290487,721820287290487,2021,23,9,5173,1,90,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414873290487,721820287290487,2021,23,9,5173,1,270,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414875290487,721820287290487,2021,23,9,5173,2,180,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414874290487,721820287290487,2021,23,9,5173,2,360,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414876290487,721820287290487,2021,23,9,5173,3,135,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414877290487,721820287290487,2021,23,9,5173,3,315,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414878290487,721820287290487,2021,23,9,5173,4,45,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203414879290487,721820287290487,2021,23,9,5173,4,225,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,24.0
1203370176290487,721819699290487,2021,23,11,1443,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370177290487,721819699290487,2021,23,11,1443,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370178290487,721819699290487,2021,23,11,1443,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370179290487,721819699290487,2021,23,11,1443,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370180290487,721819699290487,2021,23,11,1443,3,135,1,,3,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370181290487,721819699290487,2021,23,11,1443,3,315,1,,3,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370182290487,721819699290487,2021,23,11,1443,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203370183290487,721819699290487,2021,23,11,1443,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375176290487,721819773290487,2021,23,13,526,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375177290487,721819773290487,2021,23,13,526,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375178290487,721819773290487,2021,23,13,526,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375179290487,721819773290487,2021,23,13,526,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375180290487,721819773290487,2021,23,13,526,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375181290487,721819773290487,2021,23,13,526,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375182290487,721819773290487,2021,23,13,526,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203375183290487,721819773290487,2021,23,13,526,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,
1203414515290487,721819776290487,2021,23,13,5247,1,90,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414516290487,721819776290487,2021,23,13,5247,1,270,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414518290487,721819776290487,2021,23,13,5247,2,180,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414517290487,721819776290487,2021,23,13,5247,2,360,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414519290487,721819776290487,2021,23,13,5247,3,135,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414520290487,721819776290487,2021,23,13,5247,3,315,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414521290487,721819776290487,2021,23,13,5247,4,45,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203414522290487,721819776290487,2021,23,13,5247,4,225,1,2021,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:30,1,,24.0
1203380701290487,721819858290487,2021,23,15,1901,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380702290487,721819858290487,2021,23,15,1901,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380703290487,721819858290487,2021,23,15,1901,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380704290487,721819858290487,2021,23,15,1901,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380705290487,721819858290487,2021,23,15,1901,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380706290487,721819858290487,2021,23,15,1901,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380707290487,721819858290487,2021,23,15,1901,4,45,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203380708290487,721819858290487,2021,23,15,1901,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370511290487,721819703290487,2021,23,17,5,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370512290487,721819703290487,2021,23,17,5,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370513290487,721819703290487,2021,23,17,5,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370514290487,721819703290487,2021,23,17,5,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370515290487,721819703290487,2021,23,17,5,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370516290487,721819703290487,2021,23,17,5,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370517290487,721819703290487,2021,23,17,5,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370518290487,721819703290487,2021,23,17,5,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384708290487,721819915290487,2021,23,17,38,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384709290487,721819915290487,2021,23,17,38,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384710290487,721819915290487,2021,23,17,38,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384711290487,721819915290487,2021,23,17,38,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384712290487,721819915290487,2021,23,17,38,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370925290487,721819709290487,2021,23,17,505,1,90,1,,1,0.0,2.0,,2.0,0.0,2.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384713290487,721819915290487,2021,23,17,38,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384714290487,721819915290487,2021,23,17,38,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384715290487,721819915290487,2021,23,17,38,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370926290487,721819709290487,2021,23,17,505,1,90,2,,2,2.0,24.0,,22.0,2.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370927290487,721819709290487,2021,23,17,505,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370928290487,721819709290487,2021,23,17,505,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370929290487,721819709290487,2021,23,17,505,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370930290487,721819709290487,2021,23,17,505,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370931290487,721819709290487,2021,23,17,505,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370932290487,721819709290487,2021,23,17,505,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203370933290487,721819709290487,2021,23,17,505,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384562290487,721819914290487,2021,23,17,731,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384563290487,721819914290487,2021,23,17,731,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384564290487,721819914290487,2021,23,17,731,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384565290487,721819914290487,2021,23,17,731,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384566290487,721819914290487,2021,23,17,731,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
1203384567290487,721819914290487,2021,23,17,731,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,290487,2022-04-18 09:42:31,1,,
