CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
1167684462290487,606237267126144,2020,23,29,1781,225,4,1,,22,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167684459290487,606237267126144,2020,23,29,1781,270,1,1,,60,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167684460290487,606237267126144,2020,23,29,1781,360,2,1,,22,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167688709290487,606237328126144,2020,23,29,1830,135,3,1,,4,2,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167688710290487,606237328126144,2020,23,29,1830,225,4,1,,15,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167688707290487,606237328126144,2020,23,29,1830,270,1,1,,62,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167688708290487,606237328126144,2020,23,29,1830,360,2,1,,35,6,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167686317290487,606237291126144,2020,23,29,5353,135,3,1,,84,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
1167686318290487,606237291126144,2020,23,29,5353,225,4,1,,33,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
1167686315290487,606237291126144,2020,23,29,5353,270,1,1,,57,6,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
1167686316290487,606237291126144,2020,23,29,5353,360,2,1,,12,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
1167716244290487,606237744126144,2020,23,31,612,135,3,1,,10,5,1,,,18.0,24.0,24.0,18.0,24.0,24.0,27.2,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167716245290487,606237744126144,2020,23,31,612,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,12.8,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167716241290487,606237744126144,2020,23,31,612,270,1,1,,13,4,1,,,18.0,24.0,24.0,18.0,24.0,24.0,27.2,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167716242290487,606237744126144,2020,23,31,612,270,1,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,12.8,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167716243290487,606237744126144,2020,23,31,612,360,2,1,,12,4,2,,,18.0,24.0,24.0,18.0,24.0,24.0,27.2,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1167708349290487,606237640126144,2020,23,31,1035,135,3,1,,6,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1167708350290487,606237640126144,2020,23,31,1035,225,4,1,,16,11,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1167708347290487,606237640126144,2020,23,31,1035,270,1,1,,11,8,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1167708348290487,606237640126144,2020,23,31,1035,360,2,1,,4,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1167703042290487,606237549126144,2020,23,31,1354,135,3,1,,9,2,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167703043290487,606237549126144,2020,23,31,1354,225,4,2,,9,3,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167703040290487,606237549126144,2020,23,31,1354,270,1,1,,11,2,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1167703041290487,606237549126144,2020,23,31,1354,360,2,2,,8,1,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203371011290487,721819710290487,2021,23,1,1732,360,2,2,,9,1,1,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203371012290487,721819710290487,2021,23,1,1732,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203371013290487,721819710290487,2021,23,1,1732,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203371010290487,721819710290487,2021,23,1,1732,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203404019290487,721820181290487,2021,23,3,26,360,2,1,,14,3,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203404020290487,721820181290487,2021,23,3,26,135,3,1,,21,5,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203404021290487,721820181290487,2021,23,3,26,225,4,1,,13,8,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203404018290487,721820181290487,2021,23,3,26,270,1,1,,28,6,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203382068290487,721819879290487,2021,23,3,60,135,3,1,,36,4,11,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203382069290487,721819879290487,2021,23,3,60,225,4,1,,50,15,7,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203382066290487,721819879290487,2021,23,3,60,270,1,1,,50,25,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203382067290487,721819879290487,2021,23,3,60,360,2,1,,75,15,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203374151290487,721819761290487,2021,23,3,67,135,3,1,,28,5,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203374152290487,721819761290487,2021,23,3,67,225,4,1,,63,9,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203374149290487,721819761290487,2021,23,3,67,270,1,1,,177,3,0,1,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203374150290487,721819761290487,2021,23,3,67,360,2,1,,63,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203389425290487,721819975290487,2021,23,3,124,360,2,1,,4,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203389426290487,721819975290487,2021,23,3,124,135,3,1,,11,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203389427290487,721819975290487,2021,23,3,124,225,4,1,,8,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203389424290487,721819975290487,2021,23,3,124,270,1,1,,45,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203401958290487,721820157290487,2021,23,3,189,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203401959290487,721820157290487,2021,23,3,189,225,4,2,,27,10,8,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203401956290487,721820157290487,2021,23,3,189,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203401957290487,721820157290487,2021,23,3,189,360,2,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203391573290487,721820014290487,2021,23,3,576,225,4,1,,52,9,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203391572290487,721820014290487,2021,23,3,576,135,3,1,,60,11,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203391570290487,721820014290487,2021,23,3,576,270,1,1,,36,7,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203391571290487,721820014290487,2021,23,3,576,360,2,1,,21,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203399341290487,721820121290487,2021,23,3,647,360,2,1,,28,7,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203399342290487,721820121290487,2021,23,3,647,135,3,1,,16,8,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203399343290487,721820121290487,2021,23,3,647,225,4,1,,18,8,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203399340290487,721820121290487,2021,23,3,647,270,1,1,,37,9,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203391743290487,721820015290487,2021,23,3,941,135,3,1,,87,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203391744290487,721820015290487,2021,23,3,941,225,4,1,,45,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203391741290487,721820015290487,2021,23,3,941,270,1,1,,81,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203391742290487,721820015290487,2021,23,3,941,360,2,1,,18,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203367314290487,721819651290487,2021,23,3,1392,360,2,1,,74,7,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203367315290487,721819651290487,2021,23,3,1392,135,3,1,,93,5,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203367316290487,721819651290487,2021,23,3,1392,225,4,1,,29,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203367313290487,721819651290487,2021,23,3,1392,270,1,1,,39,6,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203405302290487,721820199290487,2021,23,3,1418,135,3,1,,54,6,7,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203405303290487,721820199290487,2021,23,3,1418,225,4,1,,72,4,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203405300290487,721820199290487,2021,23,3,1418,270,1,1,,66,3,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203405301290487,721820199290487,2021,23,3,1418,360,2,1,,36,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203401767290487,721820152290487,2021,23,3,1502,135,3,1,,1,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203401768290487,721820152290487,2021,23,3,1502,225,4,1,,12,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203401765290487,721820152290487,2021,23,3,1502,270,1,1,,27,8,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203401766290487,721820152290487,2021,23,3,1502,360,2,1,,15,9,6,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203392063290487,721820020290487,2021,23,3,1757,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203392064290487,721820020290487,2021,23,3,1757,225,4,2,,24,1,1,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203392061290487,721820020290487,2021,23,3,1757,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203392062290487,721820020290487,2021,23,3,1757,360,2,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
1203404372290487,721820185290487,2021,23,3,1878,135,3,2,,25,3,1,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203404373290487,721820185290487,2021,23,3,1878,225,4,1,,20,3,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203404370290487,721820185290487,2021,23,3,1878,270,1,1,,30,5,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203404371290487,721820185290487,2021,23,3,1878,360,2,1,,31,10,8,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203368814290487,721819675290487,2021,23,3,1941,135,3,1,,28,5,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203368815290487,721819675290487,2021,23,3,1941,225,4,1,,45,9,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203368812290487,721819675290487,2021,23,3,1941,270,1,1,,35,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203368813290487,721819675290487,2021,23,3,1941,360,2,1,,24,8,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203374767290487,721819767290487,2021,23,3,1943,135,3,1,,69,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,36.1,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203374768290487,721819767290487,2021,23,3,1943,225,4,1,,23,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,36.1,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203374769290487,721819767290487,2021,23,3,1943,225,4,2,,0,0,1,,,0.0,24.0,24.0,0.0,24.0,24.0,3.9,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203374765290487,721819767290487,2021,23,3,1943,270,1,1,,19,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,36.1,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203374766290487,721819767290487,2021,23,3,1943,360,2,1,,2,1,3,,,24.0,24.0,24.0,24.0,24.0,24.0,36.1,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203403375290487,721820174290487,2021,23,3,12503,135,3,1,,24,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203403376290487,721820174290487,2021,23,3,12503,225,4,1,,12,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203403373290487,721820174290487,2021,23,3,12503,270,1,1,,9,8,13,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203403374290487,721820174290487,2021,23,3,12503,360,2,1,,20,4,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203387478290487,721819950290487,2021,23,7,851,135,3,1,,7,5,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203387479290487,721819950290487,2021,23,7,851,225,4,1,,12,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203387476290487,721819950290487,2021,23,7,851,270,1,1,,5,3,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203387477290487,721819950290487,2021,23,7,851,360,2,1,,3,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
1203386197290487,721819930290487,2021,23,7,1008,135,3,1,,17,6,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203386198290487,721819930290487,2021,23,7,1008,225,4,1,,7,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203386195290487,721819930290487,2021,23,7,1008,270,1,1,,4,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203386196290487,721819930290487,2021,23,7,1008,360,2,1,,8,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
1203383878290487,721819903290487,2021,23,7,1144,135,3,1,,7,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203383879290487,721819903290487,2021,23,7,1144,225,4,1,,11,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203383876290487,721819903290487,2021,23,7,1144,270,1,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203383877290487,721819903290487,2021,23,7,1144,360,2,1,,8,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
1203383959290487,721819905290487,2021,23,7,1416,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
1203383960290487,721819905290487,2021,23,7,1416,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,FSTROFFE,2022-04-07 15:39:50,290487,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
