CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
366781909489998,243882862489998,2015,23,19,3723,315,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,,,,,,1
366781907489998,243882862489998,2015,23,19,3723,360,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,,,,,,1
366766767489998,243883074489998,2015,23,19,5181,45,4,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766761489998,243883074489998,2015,23,19,5181,90,1,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766765489998,243883074489998,2015,23,19,5181,135,3,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766764489998,243883074489998,2015,23,19,5181,180,2,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766768489998,243883074489998,2015,23,19,5181,225,4,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766762489998,243883074489998,2015,23,19,5181,270,1,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766766489998,243883074489998,2015,23,19,5181,315,3,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366766763489998,243883074489998,2015,23,19,5181,360,2,2,2015,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366786532489998,243882917489998,2015,23,21,82,45,4,2,,1,0.7,1.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786526489998,243882917489998,2015,23,21,82,90,1,2,,1,0.3,0.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786530489998,243882917489998,2015,23,21,82,135,3,2,,1,2.1,1.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786528489998,243882917489998,2015,23,21,82,180,2,2,,1,0.5,1.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786533489998,243882917489998,2015,23,21,82,225,4,2,,1,1.1,0.5,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786527489998,243882917489998,2015,23,21,82,270,1,2,,1,0.4,0.6,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786531489998,243882917489998,2015,23,21,82,315,3,2,,1,1.3,1.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366786529489998,243882917489998,2015,23,21,82,360,2,2,,1,1.4,0.6,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788740489998,243882944489998,2015,23,21,163,45,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366788734489998,243882944489998,2015,23,21,163,90,1,2,,1,0.8,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788738489998,243882944489998,2015,23,21,163,135,3,2,,1,0.2,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788736489998,243882944489998,2015,23,21,163,180,2,2,,1,2.7,0.5,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788741489998,243882944489998,2015,23,21,163,225,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366788735489998,243882944489998,2015,23,21,163,270,1,2,,1,0.0,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788739489998,243882944489998,2015,23,21,163,315,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366788737489998,243882944489998,2015,23,21,163,360,2,2,,1,5.8,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366789132489998,243882949489998,2015,23,21,222,45,4,2,,1,1.1,1.5,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789126489998,243882949489998,2015,23,21,222,90,1,2,,1,1.2,0.8,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789130489998,243882949489998,2015,23,21,222,135,3,2,,1,0.6,1.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789128489998,243882949489998,2015,23,21,222,180,2,2,,1,5.8,1.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789133489998,243882949489998,2015,23,21,222,225,4,2,,1,1.3,3.0,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789127489998,243882949489998,2015,23,21,222,270,1,2,,1,4.8,2.4,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789131489998,243882949489998,2015,23,21,222,315,3,2,,1,0.6,1.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366789129489998,243882949489998,2015,23,21,222,360,2,2,,1,0.2,0.4,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793666489998,243883012489998,2015,23,21,244,45,4,2,,1,1.8,0.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793660489998,243883012489998,2015,23,21,244,90,1,2,,1,3.3,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793664489998,243883012489998,2015,23,21,244,135,3,2,,1,3.0,0.9,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793662489998,243883012489998,2015,23,21,244,180,2,2,,1,2.0,0.6,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793667489998,243883012489998,2015,23,21,244,225,4,2,,1,1.6,1.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793661489998,243883012489998,2015,23,21,244,270,1,2,,1,1.8,0.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793665489998,243883012489998,2015,23,21,244,315,3,2,,1,3.5,0.4,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793663489998,243883012489998,2015,23,21,244,360,2,2,,1,1.3,0.3,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366751903489998,243882436489998,2015,23,21,599,45,4,2,,1,0.8,0.3,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751897489998,243882436489998,2015,23,21,599,90,1,2,,1,0.4,1.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751901489998,243882436489998,2015,23,21,599,135,3,2,,1,0.3,0.6,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751899489998,243882436489998,2015,23,21,599,180,2,2,,1,0.7,0.3,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751904489998,243882436489998,2015,23,21,599,225,4,2,,1,0.8,0.3,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751898489998,243882436489998,2015,23,21,599,270,1,2,,1,0.1,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751902489998,243882436489998,2015,23,21,599,315,3,2,,1,0.3,0.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751900489998,243882436489998,2015,23,21,599,360,2,2,,1,1.1,0.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366770548489998,243882698489998,2015,23,21,1071,45,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366770542489998,243882698489998,2015,23,21,1071,90,1,2,,1,4.0,1.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366770546489998,243882698489998,2015,23,21,1071,135,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366770544489998,243882698489998,2015,23,21,1071,180,2,2,,1,3.7,0.7,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366770549489998,243882698489998,2015,23,21,1071,225,4,2,,1,3.5,1.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366770543489998,243882698489998,2015,23,21,1071,270,1,2,,1,4.2,0.6,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366770547489998,243882698489998,2015,23,21,1071,315,3,2,,1,3.8,1.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366770545489998,243882698489998,2015,23,21,1071,360,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366793348489998,243883007489998,2015,23,21,1263,45,4,2,,1,6.4,0.3,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793342489998,243883007489998,2015,23,21,1263,90,1,2,,1,4.7,0.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793346489998,243883007489998,2015,23,21,1263,135,3,2,,1,3.1,1.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793344489998,243883007489998,2015,23,21,1263,180,2,2,,1,3.4,0.4,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793349489998,243883007489998,2015,23,21,1263,225,4,2,,1,3.4,0.2,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793343489998,243883007489998,2015,23,21,1263,270,1,2,,1,3.0,0.3,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793347489998,243883007489998,2015,23,21,1263,315,3,2,,1,1.8,1.5,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793345489998,243883007489998,2015,23,21,1263,360,2,2,,1,4.5,0.6,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366750513489998,243882419489998,2015,23,21,1493,45,4,2,,1,4.2,1.9,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366750507489998,243882419489998,2015,23,21,1493,90,1,2,,1,1.4,0.8,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366750511489998,243882419489998,2015,23,21,1493,135,3,2,,1,1.3,0.7,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366750509489998,243882419489998,2015,23,21,1493,180,2,2,,1,1.3,0.7,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366750514489998,243882419489998,2015,23,21,1493,225,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,10,,10,,,0
366750508489998,243882419489998,2015,23,21,1493,270,1,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,10,,10,,,0
366750512489998,243882419489998,2015,23,21,1493,315,3,2,,1,2.0,1.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366750510489998,243882419489998,2015,23,21,1493,360,2,2,,1,1.6,1.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366773216489998,243882733489998,2015,23,21,1504,45,4,2,,1,0.2,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366773210489998,243882733489998,2015,23,21,1504,90,1,2,,1,0.2,1.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366773214489998,243882733489998,2015,23,21,1504,135,3,2,,2,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,,,,,,1
366773212489998,243882733489998,2015,23,21,1504,180,2,2,,1,0.0,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366773217489998,243882733489998,2015,23,21,1504,225,4,2,,2,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,,,,,,1
366773211489998,243882733489998,2015,23,21,1504,270,1,2,,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366773215489998,243882733489998,2015,23,21,1504,315,3,2,,2,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,,,,,,1
366773213489998,243882733489998,2015,23,21,1504,360,2,2,,1,5.8,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366757061489998,243882520489998,2015,23,21,1716,45,4,2,,1,2.1,0.9,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757055489998,243882520489998,2015,23,21,1716,90,1,2,,1,2.8,1.8,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757059489998,243882520489998,2015,23,21,1716,135,3,2,,1,0.2,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757057489998,243882520489998,2015,23,21,1716,180,2,2,,1,1.5,0.4,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757062489998,243882520489998,2015,23,21,1716,225,4,2,,1,0.2,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757056489998,243882520489998,2015,23,21,1716,270,1,2,,1,1.9,0.4,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757060489998,243882520489998,2015,23,21,1716,315,3,2,,1,0.3,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366757058489998,243882520489998,2015,23,21,1716,360,2,2,,1,0.9,0.3,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366788468489998,243882940489998,2015,23,21,1736,45,4,2,,1,0.6,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788462489998,243882940489998,2015,23,21,1736,90,1,2,,1,0.3,0.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788466489998,243882940489998,2015,23,21,1736,135,3,2,,1,2.8,1.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788464489998,243882940489998,2015,23,21,1736,180,2,2,,1,0.6,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788469489998,243882940489998,2015,23,21,1736,225,4,2,,1,0.0,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788463489998,243882940489998,2015,23,21,1736,270,1,2,,1,0.8,1.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788467489998,243882940489998,2015,23,21,1736,315,3,2,,1,0.0,0.3,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366788465489998,243882940489998,2015,23,21,1736,360,2,2,,1,0.8,0.9,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366751149489998,243882426489998,2015,23,23,224,45,4,2,,1,0.2,0.8,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751143489998,243882426489998,2015,23,23,224,90,1,2,,1,1.0,1.4,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751147489998,243882426489998,2015,23,23,224,135,3,2,,1,0.1,1.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751145489998,243882426489998,2015,23,23,224,180,2,2,,1,1.8,1.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751150489998,243882426489998,2015,23,23,224,225,4,2,,1,1.1,0.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751144489998,243882426489998,2015,23,23,224,270,1,2,,1,0.5,1.0,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751148489998,243882426489998,2015,23,23,224,315,3,2,,1,0.9,3.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366751146489998,243882426489998,2015,23,23,224,360,2,2,,2,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366779324489998,243882824489998,2015,23,25,112,45,4,2,,1,3.6,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779318489998,243882824489998,2015,23,25,112,90,1,2,,1,1.7,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779322489998,243882824489998,2015,23,25,112,135,3,2,,1,1.5,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779320489998,243882824489998,2015,23,25,112,180,2,2,,1,0.0,1.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779325489998,243882824489998,2015,23,25,112,225,4,2,,1,3.3,0.3,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779319489998,243882824489998,2015,23,25,112,270,1,2,,1,3.0,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779323489998,243882824489998,2015,23,25,112,315,3,2,,1,2.1,1.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779321489998,243882824489998,2015,23,25,112,360,2,2,,1,2.0,0.7,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366752685489998,243882444489998,2015,23,25,146,45,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752679489998,243882444489998,2015,23,25,146,90,1,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752683489998,243882444489998,2015,23,25,146,135,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752681489998,243882444489998,2015,23,25,146,180,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752686489998,243882444489998,2015,23,25,146,225,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752680489998,243882444489998,2015,23,25,146,270,1,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752684489998,243882444489998,2015,23,25,146,315,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366752682489998,243882444489998,2015,23,25,146,360,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,,,,,,,1
366778090489998,243882810489998,2015,23,25,246,45,4,2,,1,0.5,1.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778084489998,243882810489998,2015,23,25,246,90,1,2,,1,2.0,1.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778088489998,243882810489998,2015,23,25,246,135,3,2,,1,0.6,0.3,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,2,,2,,,,1
366778086489998,243882810489998,2015,23,25,246,180,2,2,,1,1.0,1.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778091489998,243882810489998,2015,23,25,246,225,4,2,,1,1.3,0.9,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778085489998,243882810489998,2015,23,25,246,270,1,2,,1,0.9,1.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778089489998,243882810489998,2015,23,25,246,315,3,2,,1,3.0,1.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366778087489998,243882810489998,2015,23,25,246,360,2,2,,1,2.5,0.7,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779608489998,243882827489998,2015,23,25,294,45,4,2,,1,0.1,0.9,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779602489998,243882827489998,2015,23,25,294,90,1,2,,1,0.3,0.9,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779606489998,243882827489998,2015,23,25,294,135,3,2,,1,0.1,0.5,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779604489998,243882827489998,2015,23,25,294,180,2,2,,1,0.4,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779609489998,243882827489998,2015,23,25,294,225,4,2,,1,0.1,0.6,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779603489998,243882827489998,2015,23,25,294,270,1,2,,1,0.1,0.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779607489998,243882827489998,2015,23,25,294,315,3,2,,1,0.1,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779605489998,243882827489998,2015,23,25,294,360,2,2,,1,0.1,0.5,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366752365489998,243882441489998,2015,23,25,559,45,4,2,,1,1.7,0.8,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752359489998,243882441489998,2015,23,25,559,90,1,2,,1,3.9,1.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752363489998,243882441489998,2015,23,25,559,135,3,2,,1,3.2,0.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752361489998,243882441489998,2015,23,25,559,180,2,2,,1,1.9,0.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752366489998,243882441489998,2015,23,25,559,225,4,2,,1,3.6,1.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752360489998,243882441489998,2015,23,25,559,270,1,2,,1,2.4,1.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752364489998,243882441489998,2015,23,25,559,315,3,2,,1,0.7,0.3,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366752362489998,243882441489998,2015,23,25,559,360,2,2,,1,4.3,0.8,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753993489998,243882462489998,2015,23,25,667,45,4,2,,1,1.1,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753987489998,243882462489998,2015,23,25,667,90,1,2,,1,1.8,0.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753991489998,243882462489998,2015,23,25,667,135,3,2,,1,1.4,0.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753989489998,243882462489998,2015,23,25,667,180,2,2,,1,1.3,0.1,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753994489998,243882462489998,2015,23,25,667,225,4,2,,1,0.9,0.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753988489998,243882462489998,2015,23,25,667,270,1,2,,1,1.5,0.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753992489998,243882462489998,2015,23,25,667,315,3,2,,1,4.5,0.2,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366753990489998,243882462489998,2015,23,25,667,360,2,2,,1,0.1,1.5,,BOCONNELL,2015-12-29 12:55:56,489998,,,,3,1,,1,,,,1
366779782489998,243882830489998,2015,23,25,768,45,4,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779776489998,243882830489998,2015,23,25,768,90,1,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779780489998,243882830489998,2015,23,25,768,135,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779778489998,243882830489998,2015,23,25,768,180,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779783489998,243882830489998,2015,23,25,768,225,4,2,,1,0.4,0.1,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366779777489998,243882830489998,2015,23,25,768,270,1,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779781489998,243882830489998,2015,23,25,768,315,3,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366779779489998,243882830489998,2015,23,25,768,360,2,2,,1,,,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,,10,,10,,,0
366793954489998,243883015489998,2015,23,25,1100,45,4,2,,1,5.8,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793952489998,243883015489998,2015,23,25,1100,135,3,2,,1,8.5,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366793950489998,243883015489998,2015,23,25,1100,180,2,2,,2,,,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,,,,,,,1
366793955489998,243883015489998,2015,23,25,1100,225,4,2,,1,10.0,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793949489998,243883015489998,2015,23,25,1100,270,1,2,,1,0.6,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,1,,1,,,,1
366793953489998,243883015489998,2015,23,25,1100,315,3,2,,1,0.9,0.1,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,2,,2,,,,1
366793951489998,243883015489998,2015,23,25,1100,360,2,2,,2,,,,BOCONNELL,2015-12-29 12:55:58,489998,,,,3,,,,,,,1
366771756489998,243882714489998,2015,23,25,1514,45,4,2,,1,0.0,0.0,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771750489998,243882714489998,2015,23,25,1514,90,1,2,,1,0.0,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771754489998,243882714489998,2015,23,25,1514,135,3,2,,1,0.3,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771752489998,243882714489998,2015,23,25,1514,180,2,2,,1,1.4,1.6,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771757489998,243882714489998,2015,23,25,1514,225,4,2,,1,0.6,5.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771751489998,243882714489998,2015,23,25,1514,270,1,2,,1,0.0,0.2,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771755489998,243882714489998,2015,23,25,1514,315,3,2,,1,0.0,0.4,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
366771753489998,243882714489998,2015,23,25,1514,360,2,2,,1,0.0,0.8,,BOCONNELL,2015-12-29 12:55:57,489998,,,,3,1,,1,,,,1
